K,array_key,bank,basis_index,method,response_norm,seed,semantic_direction
20,ERM__14__u007__K20__counterfactual_red,counterfactual_red,-1,ERM,91.8272705078125,14,color_global
20,ERM__14__u007__K20__counterfactual_green,counterfactual_green,-1,ERM,64.5124740600586,14,color_global
20,ERM__14__u007__K20__clean_task,clean_task,-1,ERM,24.768911361694336,14,color_global
1,ERM__14__u008__K1__source,source,-1,ERM,13.60975170135498,14,color_shift
1,ERM__14__u008__K1__counterfactual_red,counterfactual_red,-1,ERM,15.608539581298828,14,color_shift
1,ERM__14__u008__K1__counterfactual_green,counterfactual_green,-1,ERM,9.495059967041016,14,color_shift
1,ERM__14__u008__K1__clean_task,clean_task,-1,ERM,3.381760597229004,14,color_shift
5,ERM__14__u008__K5__source,source,-1,ERM,111.87740325927734,14,color_shift
5,ERM__14__u008__K5__counterfactual_red,counterfactual_red,-1,ERM,115.84358978271484,14,color_shift
5,ERM__14__u008__K5__counterfactual_green,counterfactual_green,-1,ERM,96.97339630126953,14,color_shift
5,ERM__14__u008__K5__clean_task,clean_task,-1,ERM,15.532561302185059,14,color_shift
20,ERM__14__u008__K20__source,source,-1,ERM,80.61970520019531,14,color_shift
20,ERM__14__u008__K20__counterfactual_red,counterfactual_red,-1,ERM,91.8272705078125,14,color_shift
20,ERM__14__u008__K20__counterfactual_green,counterfactual_green,-1,ERM,64.5124740600586,14,color_shift
20,ERM__14__u008__K20__clean_task,clean_task,-1,ERM,24.768911361694336,14,color_shift
1,ERM__14__u009__K1__source,source,-1,ERM,2.604707717895508,14,noise_global
1,ERM__14__u009__K1__counterfactual_red,counterfactual_red,-1,ERM,4.32603120803833,14,noise_global
1,ERM__14__u009__K1__counterfactual_green,counterfactual_green,-1,ERM,1.3503901958465576,14,noise_global
1,ERM__14__u009__K1__clean_task,clean_task,-1,ERM,1.8082685470581055,14,noise_global
5,ERM__14__u009__K5__source,source,-1,ERM,17.361873626708984,14,noise_global
5,ERM__14__u009__K5__counterfactual_red,counterfactual_red,-1,ERM,32.6083984375,14,noise_global
5,ERM__14__u009__K5__counterfactual_green,counterfactual_green,-1,ERM,15.450772285461426,14,noise_global
5,ERM__14__u009__K5__clean_task,clean_task,-1,ERM,13.899923324584961,14,noise_global
20,ERM__14__u009__K20__source,source,-1,ERM,68.13961791992188,14,noise_global
20,ERM__14__u009__K20__counterfactual_red,counterfactual_red,-1,ERM,63.19066619873047,14,noise_global
20,ERM__14__u009__K20__counterfactual_green,counterfactual_green,-1,ERM,62.541748046875,14,noise_global
20,ERM__14__u009__K20__clean_task,clean_task,-1,ERM,53.98997116088867,14,noise_global
1,ERM__14__u010__K1__source,source,-1,ERM,2.604707717895508,14,noise_shift
1,ERM__14__u010__K1__counterfactual_red,counterfactual_red,-1,ERM,4.32603120803833,14,noise_shift
1,ERM__14__u010__K1__counterfactual_green,counterfactual_green,-1,ERM,1.3503901958465576,14,noise_shift
1,ERM__14__u010__K1__clean_task,clean_task,-1,ERM,1.8082685470581055,14,noise_shift
5,ERM__14__u010__K5__source,source,-1,ERM,17.361873626708984,14,noise_shift
5,ERM__14__u010__K5__counterfactual_red,counterfactual_red,-1,ERM,32.6083984375,14,noise_shift
5,ERM__14__u010__K5__counterfactual_green,counterfactual_green,-1,ERM,15.450772285461426,14,noise_shift
5,ERM__14__u010__K5__clean_task,clean_task,-1,ERM,13.899923324584961,14,noise_shift
20,ERM__14__u010__K20__source,source,-1,ERM,68.13961791992188,14,noise_shift
20,ERM__14__u010__K20__counterfactual_red,counterfactual_red,-1,ERM,63.19066619873047,14,noise_shift
20,ERM__14__u010__K20__counterfactual_green,counterfactual_green,-1,ERM,62.541748046875,14,noise_shift
20,ERM__14__u010__K20__clean_task,clean_task,-1,ERM,53.98997116088867,14,noise_shift
1,IRMv1__14__u000__K1__source,source,0,IRMv1,0.19713105261325836,14,source_env0_color
1,IRMv1__14__u000__K1__counterfactual_red,counterfactual_red,0,IRMv1,0.16335071623325348,14,source_env0_color
1,IRMv1__14__u000__K1__counterfactual_green,counterfactual_green,0,IRMv1,0.1745651811361313,14,source_env0_color
1,IRMv1__14__u000__K1__clean_task,clean_task,0,IRMv1,0.02193300798535347,14,source_env0_color
5,IRMv1__14__u000__K5__source,source,0,IRMv1,2.7962136268615723,14,source_env0_color
5,IRMv1__14__u000__K5__counterfactual_red,counterfactual_red,0,IRMv1,3.195509433746338,14,source_env0_color
5,IRMv1__14__u000__K5__counterfactual_green,counterfactual_green,0,IRMv1,0.5475360751152039,14,source_env0_color
5,IRMv1__14__u000__K5__clean_task,clean_task,0,IRMv1,1.0328125953674316,14,source_env0_color
20,IRMv1__14__u000__K20__source,source,0,IRMv1,16.61404800415039,14,source_env0_color
20,IRMv1__14__u000__K20__counterfactual_red,counterfactual_red,0,IRMv1,18.98277473449707,14,source_env0_color
20,IRMv1__14__u000__K20__counterfactual_green,counterfactual_green,0,IRMv1,1.922866940498352,14,source_env0_color
20,IRMv1__14__u000__K20__clean_task,clean_task,0,IRMv1,8.423318862915039,14,source_env0_color
1,IRMv1__14__u001__K1__source,source,1,IRMv1,0.5295943021774292,14,source_env1_color
1,IRMv1__14__u001__K1__counterfactual_red,counterfactual_red,1,IRMv1,0.5259034633636475,14,source_env1_color
1,IRMv1__14__u001__K1__counterfactual_green,counterfactual_green,1,IRMv1,0.3485575318336487,14,source_env1_color
1,IRMv1__14__u001__K1__clean_task,clean_task,1,IRMv1,0.046831417828798294,14,source_env1_color
5,IRMv1__14__u001__K5__source,source,1,IRMv1,1.0742982625961304,14,source_env1_color
5,IRMv1__14__u001__K5__counterfactual_red,counterfactual_red,1,IRMv1,1.237630009651184,14,source_env1_color
5,IRMv1__14__u001__K5__counterfactual_green,counterfactual_green,1,IRMv1,0.05891912803053856,14,source_env1_color
5,IRMv1__14__u001__K5__clean_task,clean_task,1,IRMv1,0.4892578721046448,14,source_env1_color
20,IRMv1__14__u001__K20__source,source,1,IRMv1,6.818136692047119,14,source_env1_color
20,IRMv1__14__u001__K20__counterfactual_red,counterfactual_red,1,IRMv1,1.788612961769104,14,source_env1_color
20,IRMv1__14__u001__K20__counterfactual_green,counterfactual_green,1,IRMv1,7.786309242248535,14,source_env1_color
20,IRMv1__14__u001__K20__clean_task,clean_task,1,IRMv1,3.641664505004883,14,source_env1_color
1,IRMv1__14__u002__K1__source,source,2,IRMv1,0.0,14,evaluation_color
1,IRMv1__14__u002__K1__counterfactual_red,counterfactual_red,2,IRMv1,0.0,14,evaluation_color
1,IRMv1__14__u002__K1__counterfactual_green,counterfactual_green,2,IRMv1,0.0,14,evaluation_color
1,IRMv1__14__u002__K1__clean_task,clean_task,2,IRMv1,0.0,14,evaluation_color
5,IRMv1__14__u002__K5__source,source,2,IRMv1,0.0,14,evaluation_color
5,IRMv1__14__u002__K5__counterfactual_red,counterfactual_red,2,IRMv1,0.0,14,evaluation_color
5,IRMv1__14__u002__K5__counterfactual_green,counterfactual_green,2,IRMv1,0.0,14,evaluation_color
5,IRMv1__14__u002__K5__clean_task,clean_task,2,IRMv1,0.0,14,evaluation_color
20,IRMv1__14__u002__K20__source,source,2,IRMv1,0.0,14,evaluation_color
20,IRMv1__14__u002__K20__counterfactual_red,counterfactual_red,2,IRMv1,0.0,14,evaluation_color
20,IRMv1__14__u002__K20__counterfactual_green,counterfactual_green,2,IRMv1,0.0,14,evaluation_color
20,IRMv1__14__u002__K20__clean_task,clean_task,2,IRMv1,0.0,14,evaluation_color
1,IRMv1__14__u003__K1__source,source,3,IRMv1,6.460347652435303,14,source_label_noise
1,IRMv1__14__u003__K1__counterfactual_red,counterfactual_red,3,IRMv1,5.407963752746582,14,source_label_noise
1,IRMv1__14__u003__K1__counterfactual_green,counterfactual_green,3,IRMv1,5.552295207977295,14,source_label_noise
1,IRMv1__14__u003__K1__clean_task,clean_task,3,IRMv1,0.6124207377433777,14,source_label_noise
5,IRMv1__14__u003__K5__source,source,3,IRMv1,46.15105056762695,14,source_label_noise
5,IRMv1__14__u003__K5__counterfactual_red,counterfactual_red,3,IRMv1,38.161293029785156,14,source_label_noise
5,IRMv1__14__u003__K5__counterfactual_green,counterfactual_green,3,IRMv1,40.95146942138672,14,source_label_noise
5,IRMv1__14__u003__K5__clean_task,clean_task,3,IRMv1,5.179582118988037,14,source_label_noise
20,IRMv1__14__u003__K20__source,source,3,IRMv1,32.06291961669922,14,source_label_noise
20,IRMv1__14__u003__K20__counterfactual_red,counterfactual_red,3,IRMv1,22.610095977783203,14,source_label_noise
20,IRMv1__14__u003__K20__counterfactual_green,counterfactual_green,3,IRMv1,32.864280700683594,14,source_label_noise
20,IRMv1__14__u003__K20__clean_task,clean_task,3,IRMv1,7.767307758331299,14,source_label_noise
1,IRMv1__14__u004__K1__source,source,4,IRMv1,0.0,14,evaluation_label_noise
1,IRMv1__14__u004__K1__counterfactual_red,counterfactual_red,4,IRMv1,0.0,14,evaluation_label_noise
1,IRMv1__14__u004__K1__counterfactual_green,counterfactual_green,4,IRMv1,0.0,14,evaluation_label_noise
1,IRMv1__14__u004__K1__clean_task,clean_task,4,IRMv1,0.0,14,evaluation_label_noise
5,IRMv1__14__u004__K5__source,source,4,IRMv1,0.0,14,evaluation_label_noise
5,IRMv1__14__u004__K5__counterfactual_red,counterfactual_red,4,IRMv1,0.0,14,evaluation_label_noise
5,IRMv1__14__u004__K5__counterfactual_green,counterfactual_green,4,IRMv1,0.0,14,evaluation_label_noise
5,IRMv1__14__u004__K5__clean_task,clean_task,4,IRMv1,0.0,14,evaluation_label_noise
20,IRMv1__14__u004__K20__source,source,4,IRMv1,0.0,14,evaluation_label_noise
20,IRMv1__14__u004__K20__counterfactual_red,counterfactual_red,4,IRMv1,0.0,14,evaluation_label_noise
20,IRMv1__14__u004__K20__counterfactual_green,counterfactual_green,4,IRMv1,0.0,14,evaluation_label_noise
20,IRMv1__14__u004__K20__clean_task,clean_task,4,IRMv1,0.0,14,evaluation_label_noise
1,IRMv1__14__u005__K1__source,source,-1,IRMv1,0.509793221950531,14,source_color_common
1,IRMv1__14__u005__K1__counterfactual_red,counterfactual_red,-1,IRMv1,0.4863766133785248,14,source_color_common
1,IRMv1__14__u005__K1__counterfactual_green,counterfactual_green,-1,IRMv1,0.3698354959487915,14,source_color_common
1,IRMv1__14__u005__K1__clean_task,clean_task,-1,IRMv1,0.02573762647807598,14,source_color_common
5,IRMv1__14__u005__K5__source,source,-1,IRMv1,2.7299909591674805,14,source_color_common
5,IRMv1__14__u005__K5__counterfactual_red,counterfactual_red,-1,IRMv1,3.134078025817871,14,source_color_common
5,IRMv1__14__u005__K5__counterfactual_green,counterfactual_green,-1,IRMv1,0.4162899851799011,14,source_color_common
5,IRMv1__14__u005__K5__clean_task,clean_task,-1,IRMv1,1.0760512351989746,14,source_color_common
20,IRMv1__14__u005__K20__source,source,-1,IRMv1,12.130951881408691,14,source_color_common
20,IRMv1__14__u005__K20__counterfactual_red,counterfactual_red,-1,IRMv1,13.610543251037598,14,source_color_common
20,IRMv1__14__u005__K20__counterfactual_green,counterfactual_green,-1,IRMv1,4.369731903076172,14,source_color_common
20,IRMv1__14__u005__K20__clean_task,clean_task,-1,IRMv1,3.4128923416137695,14,source_color_common
1,IRMv1__14__u006__K1__source,source,-1,IRMv1,0.24380648136138916,14,source_color_contrast
1,IRMv1__14__u006__K1__counterfactual_red,counterfactual_red,-1,IRMv1,0.2582550346851349,14,source_color_contrast
1,IRMv1__14__u006__K1__counterfactual_green,counterfactual_green,-1,IRMv1,0.12323583662509918,14,source_color_contrast
1,IRMv1__14__u006__K1__clean_task,clean_task,-1,IRMv1,0.04485324025154114,14,source_color_contrast
5,IRMv1__14__u006__K5__source,source,-1,IRMv1,1.2329133749008179,14,source_color_contrast
5,IRMv1__14__u006__K5__counterfactual_red,counterfactual_red,-1,IRMv1,1.3858442306518555,14,source_color_contrast
5,IRMv1__14__u006__K5__counterfactual_green,counterfactual_green,-1,IRMv1,0.3605133295059204,14,source_color_contrast
5,IRMv1__14__u006__K5__clean_task,clean_task,-1,IRMv1,0.38495326042175293,14,source_color_contrast
20,IRMv1__14__u006__K20__source,source,-1,IRMv1,13.24211311340332,14,source_color_contrast
20,IRMv1__14__u006__K20__counterfactual_red,counterfactual_red,-1,IRMv1,13.352825164794922,14,source_color_contrast
20,IRMv1__14__u006__K20__counterfactual_green,counterfactual_green,-1,IRMv1,6.72528600692749,14,source_color_contrast
20,IRMv1__14__u006__K20__clean_task,clean_task,-1,IRMv1,8.518579483032227,14,source_color_contrast
1,IRMv1__14__u007__K1__source,source,-1,IRMv1,0.3604782521724701,14,color_global
1,IRMv1__14__u007__K1__counterfactual_red,counterfactual_red,-1,IRMv1,0.34392020106315613,14,color_global
1,IRMv1__14__u007__K1__counterfactual_green,counterfactual_green,-1,IRMv1,0.2615131735801697,14,color_global
1,IRMv1__14__u007__K1__clean_task,clean_task,-1,IRMv1,0.0181992519646883,14,color_global
5,IRMv1__14__u007__K5__source,source,-1,IRMv1,1.930395245552063,14,color_global
5,IRMv1__14__u007__K5__counterfactual_red,counterfactual_red,-1,IRMv1,2.216127872467041,14,color_global
5,IRMv1__14__u007__K5__counterfactual_green,counterfactual_green,-1,IRMv1,0.2943614721298218,14,color_global
5,IRMv1__14__u007__K5__clean_task,clean_task,-1,IRMv1,0.7608831524848938,14,color_global
20,IRMv1__14__u007__K20__source,source,-1,IRMv1,8.577878952026367,14,color_global
20,IRMv1__14__u007__K20__counterfactual_red,counterfactual_red,-1,IRMv1,9.624107360839844,14,color_global
20,IRMv1__14__u007__K20__counterfactual_green,counterfactual_green,-1,IRMv1,3.089867115020752,14,color_global
20,IRMv1__14__u007__K20__clean_task,clean_task,-1,IRMv1,2.4132795333862305,14,color_global
1,IRMv1__14__u008__K1__source,source,-1,IRMv1,0.3604782521724701,14,color_shift
1,IRMv1__14__u008__K1__counterfactual_red,counterfactual_red,-1,IRMv1,0.34392020106315613,14,color_shift
1,IRMv1__14__u008__K1__counterfactual_green,counterfactual_green,-1,IRMv1,0.2615131735801697,14,color_shift
1,IRMv1__14__u008__K1__clean_task,clean_task,-1,IRMv1,0.0181992519646883,14,color_shift
5,IRMv1__14__u008__K5__source,source,-1,IRMv1,1.930395245552063,14,color_shift
5,IRMv1__14__u008__K5__counterfactual_red,counterfactual_red,-1,IRMv1,2.216127872467041,14,color_shift
5,IRMv1__14__u008__K5__counterfactual_green,counterfactual_green,-1,IRMv1,0.2943614721298218,14,color_shift
5,IRMv1__14__u008__K5__clean_task,clean_task,-1,IRMv1,0.7608831524848938,14,color_shift
20,IRMv1__14__u008__K20__source,source,-1,IRMv1,8.577878952026367,14,color_shift
20,IRMv1__14__u008__K20__counterfactual_red,counterfactual_red,-1,IRMv1,9.624107360839844,14,color_shift
20,IRMv1__14__u008__K20__counterfactual_green,counterfactual_green,-1,IRMv1,3.089867115020752,14,color_shift
20,IRMv1__14__u008__K20__clean_task,clean_task,-1,IRMv1,2.4132795333862305,14,color_shift
1,IRMv1__14__u009__K1__source,source,-1,IRMv1,4.568155288696289,14,noise_global
1,IRMv1__14__u009__K1__counterfactual_red,counterfactual_red,-1,IRMv1,3.824007749557495,14,noise_global
1,IRMv1__14__u009__K1__counterfactual_green,counterfactual_green,-1,IRMv1,3.926065683364868,14,noise_global
1,IRMv1__14__u009__K1__clean_task,clean_task,-1,IRMv1,0.4330468475818634,14,noise_global
5,IRMv1__14__u009__K5__source,source,-1,IRMv1,32.63372039794922,14,noise_global
5,IRMv1__14__u009__K5__counterfactual_red,counterfactual_red,-1,IRMv1,26.984106063842773,14,noise_global
5,IRMv1__14__u009__K5__counterfactual_green,counterfactual_green,-1,IRMv1,28.957059860229492,14,noise_global
5,IRMv1__14__u009__K5__clean_task,clean_task,-1,IRMv1,3.662517547607422,14,noise_global
20,IRMv1__14__u009__K20__source,source,-1,IRMv1,22.67190933227539,14,noise_global
20,IRMv1__14__u009__K20__counterfactual_red,counterfactual_red,-1,IRMv1,15.987751960754395,14,noise_global
20,IRMv1__14__u009__K20__counterfactual_green,counterfactual_green,-1,IRMv1,23.238555908203125,14,noise_global
20,IRMv1__14__u009__K20__clean_task,clean_task,-1,IRMv1,5.492315769195557,14,noise_global
1,IRMv1__14__u010__K1__source,source,-1,IRMv1,4.568155288696289,14,noise_shift
1,IRMv1__14__u010__K1__counterfactual_red,counterfactual_red,-1,IRMv1,3.824007749557495,14,noise_shift
1,IRMv1__14__u010__K1__counterfactual_green,counterfactual_green,-1,IRMv1,3.926065683364868,14,noise_shift
1,IRMv1__14__u010__K1__clean_task,clean_task,-1,IRMv1,0.4330468475818634,14,noise_shift
5,IRMv1__14__u010__K5__source,source,-1,IRMv1,32.63372039794922,14,noise_shift
5,IRMv1__14__u010__K5__counterfactual_red,counterfactual_red,-1,IRMv1,26.984106063842773,14,noise_shift
5,IRMv1__14__u010__K5__counterfactual_green,counterfactual_green,-1,IRMv1,28.957059860229492,14,noise_shift
5,IRMv1__14__u010__K5__clean_task,clean_task,-1,IRMv1,3.662517547607422,14,noise_shift
20,IRMv1__14__u010__K20__source,source,-1,IRMv1,22.67190933227539,14,noise_shift
20,IRMv1__14__u010__K20__counterfactual_red,counterfactual_red,-1,IRMv1,15.987751960754395,14,noise_shift
20,IRMv1__14__u010__K20__counterfactual_green,counterfactual_green,-1,IRMv1,23.238555908203125,14,noise_shift
20,IRMv1__14__u010__K20__clean_task,clean_task,-1,IRMv1,5.492315769195557,14,noise_shift
1,VREX__14__u000__K1__source,source,0,VREX,0.29815879464149475,14,source_env0_color
1,VREX__14__u000__K1__counterfactual_red,counterfactual_red,0,VREX,0.29168951511383057,14,source_env0_color
1,VREX__14__u000__K1__counterfactual_green,counterfactual_green,0,VREX,0.2223072648048401,14,source_env0_color
1,VREX__14__u000__K1__clean_task,clean_task,0,VREX,0.03498696908354759,14,source_env0_color
5,VREX__14__u000__K5__source,source,0,VREX,4.801637172698975,14,source_env0_color
5,VREX__14__u000__K5__counterfactual_red,counterfactual_red,0,VREX,5.199915885925293,14,source_env0_color
5,VREX__14__u000__K5__counterfactual_green,counterfactual_green,0,VREX,2.6919050216674805,14,source_env0_color
5,VREX__14__u000__K5__clean_task,clean_task,0,VREX,0.8244905471801758,14,source_env0_color
20,VREX__14__u000__K20__source,source,0,VREX,3.7788641452789307,14,source_env0_color
20,VREX__14__u000__K20__counterfactual_red,counterfactual_red,0,VREX,2.148590564727783,14,source_env0_color
20,VREX__14__u000__K20__counterfactual_green,counterfactual_green,0,VREX,4.174071311950684,14,source_env0_color
